web-scraper-order,web-scraper-start-url,image-src,prix,adresse,superficie,Infos,Infos-href
"1740034336-5108","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5108448_uploaded_image1_1735260894.jpg","150 000 000 CFA","Ngaparou, Sénégal","5000","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrains-5000m-ngaparou-5108448"
"1740034339-5109","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5108766_uploaded_image1_1735296652.jpg","3 700 000 CFA","Mbao, Dakar, Sénégal","300 m2","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrain-sokone-5108766"
"1740034343-5110","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5108825_uploaded_image1_1735299421.jpg","130 000 000 CFA","Sicap Liberté, Dakar, Sénégal","160","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrains-160m-sicap-liberte-5108825"
"1740034348-5111","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5071384_uploaded_image1_1733139591.jpg","5 000 000 CFA","Diamniadio, Sénégal","","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrains-diamniadio-5071384"
"1740034353-5112","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5071453_uploaded_image1_1733142013.jpg","4 500 000 CFA","Lac rose, Sénégal","","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrains-lac-rose-5071453"
"1740034357-5113","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5068709_uploaded_image1_1732969750.jpg","4 000 000 CFA","Rufisque, Sénégal","150","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrains-150m2-yene-5068709"
"1740034360-5114","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5108955_uploaded_image1_1735305137.jpg","34 000 000 CFA","Mbour, Sénégal","300","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrains-300m-mbour-5108955"
"1740034364-5115","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5068755_uploaded_image1_1732971406.jpg","65 000 000 CFA","Parcelle Assainies, Dakar, Sénégal","150","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/vente-villa-angle-a-demolir-parcelle-assainies-5068755"
"1740034368-5116","https://sn.coinafrique.com/categorie/terrains?page=005","https://images.coinafrique.com/thumb_5068812_uploaded_image1_1732973049.jpg","Prix sur demande","Mbour, Sénégal","60000","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrains-6-ha-mbour-keur-balla-5068812"
"1740034384-5117","https://sn.coinafrique.com/categorie/terrains?page=004","https://images.coinafrique.com/thumb_5068827_uploaded_image1_1732973915.jpg","50 000 CFA","Rufisque, Sénégal","40000","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrains-4-hectares-en-premiere-position-5068827"
"1740034391-5118","https://sn.coinafrique.com/categorie/terrains?page=004","https://images.coinafrique.com/thumb_5109065_uploaded_image1_1735309271.jpg","10 000 000 CFA","Keur Massar, Sénégal","150","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrains-150m-keur-massar-5109065"
"1740034398-5119","https://sn.coinafrique.com/categorie/terrains?page=004","https://images.coinafrique.com/thumb_5068836_uploaded_image1_1732974151.jpg","18 000 000 CFA","Ngaparou, Sénégal","300","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrain-300m-angle-a-somone-5068836"
"1740034408-5120","https://sn.coinafrique.com/categorie/terrains?page=004","https://images.coinafrique.com/thumb_5109258_uploaded_image1_1735315334.jpg","6 000 000 CFA","Keur Massar, Sénégal","150","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-keur-massar-5109258"
"1740034420-5121","https://sn.coinafrique.com/categorie/terrains?page=004","https://images.coinafrique.com/thumb_5109350_uploaded_image1_1735319709.jpg","Prix sur demande","Rufisque, Sénégal","300","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-ndiakhirate-5109350"
"1740034424-5122","https://sn.coinafrique.com/categorie/terrains?page=004","https://images.coinafrique.com/thumb_5109736_uploaded_image1_1735345297.jpg","28 000 000 CFA","Touba, Sénégal","500 m2","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrain-a-touba-dianatul-mahwa-5109736"
"1740034437-5123","https://sn.coinafrique.com/categorie/terrains?page=004","https://images.coinafrique.com/thumb_5110237_uploaded_image1_1735386545.jpg","17 000 000 CFA","Mbour, Sénégal","300","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrains-300m-mbour-5110237"
"1740034445-5124","https://sn.coinafrique.com/categorie/terrains?page=004","https://images.coinafrique.com/thumb_5110735_uploaded_image1_1735414642.jpg","20 000 000 CFA","Keur Massar, Sénégal","150","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-kounoune-2-5110735"
"1740034451-5125","https://sn.coinafrique.com/categorie/terrains?page=004","https://images.coinafrique.com/thumb_5110874_uploaded_image1_1735422996.jpg","3 000 000 CFA","Thies, Sénégal","240 m2","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrain-240-m-soune-serere-5110874"
"1740034456-5126","https://sn.coinafrique.com/categorie/terrains?page=004","https://images.coinafrique.com/thumb_5068735_uploaded_image1_1732970737.jpg","1 200 000 CFA","Almadies, Dakar, Sénégal","1500","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrains-1500-m2-almadies-5068735"
"1740034461-5127","https://sn.coinafrique.com/categorie/terrains?page=004","https://images.coinafrique.com/thumb_5111774_uploaded_image1_1735500559.jpg","2 600 000 CFA","Keur Massar, Sénégal","150 m2","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-lac-rose-5111774"
"1740034465-5128","https://sn.coinafrique.com/categorie/terrains?page=004","https://images.coinafrique.com/thumb_5112064_uploaded_image1_1735532602.jpg","550 000 CFA","Almadies, Dakar, Sénégal","200","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrain-a-almadies-dakar-5112064"
"1740034470-5129","https://sn.coinafrique.com/categorie/terrains?page=004","https://images.coinafrique.com/thumb_5113321_uploaded_image1_1735593764.jpg","2 500 000 CFA","Malikounda, Sénégal","150","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-malikounda-5113321"
"1740034475-5130","https://sn.coinafrique.com/categorie/terrains?page=004","https://images.coinafrique.com/thumb_5113333_uploaded_image1_1735594714.jpg","2 800 000 CFA","Rufisque, Sénégal","150","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-bambilor-5113333"
"1740034479-5131","https://sn.coinafrique.com/categorie/terrains?page=004","https://images.coinafrique.com/thumb_5114240_uploaded_image1_1735667811.jpg","12 000 000 CFA","Thies, Sénégal","20000 m2","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrain-agricole-2-ha-bangath-5114240"
"1740034485-5132","https://sn.coinafrique.com/categorie/terrains?page=004","https://images.coinafrique.com/thumb_5114674_uploaded_image1_1735737674.jpg","16 000 000 CFA","Mbour, Sénégal","180","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrain-180m-mbour-5114674"
"1740034494-5133","https://sn.coinafrique.com/categorie/terrains?page=004","https://images.coinafrique.com/thumb_5114742_uploaded_image1_1735743730.jpg","55 000 000 CFA","Dakar, Sénégal","300 m2","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrain-2-lots-almadie-2-5114742"
"1740034497-5134","https://sn.coinafrique.com/categorie/terrains?page=004","https://images.coinafrique.com/thumb_5076044_uploaded_image1_1733331243.jpg","1 000 000 000 CFA","Fass, Dakar, Sénégal","2200","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/vente-terrains-2200m-tf-fass-delorme-5076044"
"1740034512-5135","https://sn.coinafrique.com/categorie/terrains?page=004","https://images.coinafrique.com/thumb_5075735_uploaded_image1_1733320317.jpg","1 300 000 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","2500","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrains-2500m-bourguiba-castor-5075735"
"1740034515-5136","https://sn.coinafrique.com/categorie/terrains?page=004","https://images.coinafrique.com/thumb_5115146_uploaded_image2_1735777914.jpeg","21 000 000 CFA","Mbao, Dakar, Sénégal","150","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-petit-mbao-5115146"
"1740034519-5137","https://sn.coinafrique.com/categorie/terrains?page=004","https://images.coinafrique.com/thumb_5115603_uploaded_image1_1735818439.jpg","2 800 000 CFA","Rufisque, Sénégal","150","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrain-150m-rufisque-5115603"
"1740034526-5138","https://sn.coinafrique.com/categorie/terrains?page=004","https://images.coinafrique.com/thumb_5078152_uploaded_image1_1733429264.jpg","7 000 000 CFA","Keur Massar, Sénégal","150","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrain-150m-tivaoune-peulh-5078152"
"1740034530-5139","https://sn.coinafrique.com/categorie/terrains?page=004","https://images.coinafrique.com/thumb_5115754_uploaded_image1_1735823105.jpg","400 000 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","550","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrain-550m-mermoz-sacre-coeur-5115754"
"1740034536-5140","https://sn.coinafrique.com/categorie/terrains?page=004","https://images.coinafrique.com/thumb_5115819_uploaded_image1_1735826993.jpg","10 000 000 CFA","Rufisque, Sénégal","150","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/vente-terrains-150-rufisque-5115819"
"1740034543-5141","https://sn.coinafrique.com/categorie/terrains?page=004","https://images.coinafrique.com/thumb_5116731_uploaded_image1_1735870901.jpg","100 000 000 CFA","Mbour, Sénégal","2000","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrains-2000-mbour-5116731"
"1740034549-5142","https://sn.coinafrique.com/categorie/terrains?page=004","https://images.coinafrique.com/thumb_5117201_uploaded_image1_1735900967.jpg","7 000 000 CFA","Mbour, Sénégal","300","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrain-300m-mbour-5117201"
"1740034553-5143","https://sn.coinafrique.com/categorie/terrains?page=004","https://images.coinafrique.com/thumb_5117258_uploaded_image2_1735902996.jpeg","15 000 000 CFA","Saint Louis, Sénégal","337 m2","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrain-337-m-saint-louis-5117258"
"1740034558-5144","https://sn.coinafrique.com/categorie/terrains?page=004","https://images.coinafrique.com/thumb_5117296_uploaded_image1_1735904712.jpg","12 000 000 CFA","Keur Massar, Sénégal","150","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrain-150m-keur-massar-5117296"
"1740034563-5145","https://sn.coinafrique.com/categorie/terrains?page=004","https://images.coinafrique.com/thumb_5117322_uploaded_image1_1735905618.jpg","7 000 000 CFA","Diamniadio, Sénégal","150","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrain-150m-diamniadio-5117322"
"1740034568-5146","https://sn.coinafrique.com/categorie/terrains?page=004","https://images.coinafrique.com/thumb_5110249_uploaded_image1_1735386963.jpg","2 500 000 CFA","Mbour, Sénégal","250","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrains-250-malicounda-5110249"
"1740034573-5147","https://sn.coinafrique.com/categorie/terrains?page=004","https://images.coinafrique.com/thumb_5110278_uploaded_image1_1735388263.jpg","3 000 000 CFA","Mbour, Sénégal","300","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrains-300m-keur-malick-ba-5110278"
"1740034578-5148","https://sn.coinafrique.com/categorie/terrains?page=004","https://images.coinafrique.com/thumb_5110320_uploaded_image1_1735389917.jpg","25 000 000 CFA","Mbour, Sénégal","225","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrains-225m-a-keur-malick-ba-5110320"
"1740034584-5149","https://sn.coinafrique.com/categorie/terrains?page=004","https://images.coinafrique.com/thumb_5117433_uploaded_image1_1735910255.jpg","8 000 000 CFA","Rufisque, Sénégal","170","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrain-170m-rufisque-5117433"
"1740034589-5150","https://sn.coinafrique.com/categorie/terrains?page=004","https://images.coinafrique.com/thumb_5110497_uploaded_image1_1735400172.jpg","30 000 000 CFA","Thies, Sénégal","50000","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrains-5-ha-thies-5110497"
"1740034594-5151","https://sn.coinafrique.com/categorie/terrains?page=004","https://images.coinafrique.com/thumb_5117880_uploaded_image1_1735926007.jpg","4 500 000 CFA","Lac rose, Sénégal","150","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-bambolor-5117880"
"1740034601-5152","https://sn.coinafrique.com/categorie/terrains?page=004","https://images.coinafrique.com/thumb_5117991_uploaded_image1_1735930348.jpg","20 000 000 CFA","Dakar, Sénégal","150","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-kounoune-5117991"
"1740034606-5153","https://sn.coinafrique.com/categorie/terrains?page=004","https://images.coinafrique.com/thumb_5118531_uploaded_image1_1735974832.jpg","50 000 000 CFA","Mbao, Dakar, Sénégal","250 m2","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrain-250m-fass-mbao-cite-pasteur-5118531"
"1740034610-5154","https://sn.coinafrique.com/categorie/terrains?page=004","https://images.coinafrique.com/thumb_5118836_uploaded_image1_1735989489.jpg","12 000 000 CFA","Rufisque, Sénégal","150","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrains-150m-rufisque-5118836"
"1740034616-5155","https://sn.coinafrique.com/categorie/terrains?page=004","https://images.coinafrique.com/thumb_5118909_uploaded_image1_1735992707.jpg","25 000 000 CFA","Dakar, Sénégal","150 m2","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrain-almadie-2-5118909"
"1740034622-5156","https://sn.coinafrique.com/categorie/terrains?page=004","https://images.coinafrique.com/thumb_5119064_uploaded_image1_1736000689.jpg","2 500 000 CFA","Saint Louis, Sénégal","255","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrains-255m-saint-louis-5119064"
"1740034627-5157","https://sn.coinafrique.com/categorie/terrains?page=004","https://images.coinafrique.com/thumb_5079477_uploaded_image1_1733495554.jpg","990 000 000 CFA","Point E, Dakar, Sénégal","900","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrains-900m-point-e-5079477"
"1740034634-5158","https://sn.coinafrique.com/categorie/terrains?page=004","https://images.coinafrique.com/thumb_5079008_uploaded_image1_1733480086.jpg","6 500 000 CFA","Keur Massar, Sénégal","150","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrains-150m-keur-massar-5079008"
"1740034639-5159","https://sn.coinafrique.com/categorie/terrains?page=004","https://images.coinafrique.com/thumb_5119860_uploaded_image1_1736066771.jpg","10 000 000 CFA","Thies, Sénégal","174","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrains-a-zac-nord-nguinth-thies-174-metres-carres-thies-5119860"
"1740034643-5160","https://sn.coinafrique.com/categorie/terrains?page=004","https://images.coinafrique.com/thumb_5119881_uploaded_image1_1736067992.jpg","15 000 000 CFA","Dakar, Sénégal","189","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrains-tf-189m-kounoune-5119881"
"1740034647-5161","https://sn.coinafrique.com/categorie/terrains?page=004","https://images.coinafrique.com/thumb_5120440_uploaded_image1_1736101514.jpg","230 000 000 CFA","Keur Massar, Sénégal","150","favorite_border1mois","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-keur-massar-5120440"
